@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
0.702128,0.491967,0.474107,0.482018,1
0.723404,0.502529,0.484982,0.435526,1
0.744681,0.498066,0.480062,0.435526,0
0.765957,0.557275,0.476437,0.463596,1
0.787234,0.56144,0.510357,0.425877,1
0.808511,0.519786,0.496116,0.427632,0
0.829787,0.469057,0.449508,0.382456,0
0.851064,0.454478,0.406784,0.411404,0
0.87234,0.43127,0.36898,0.428509,0
0.893617,0.399881,0.332988,0.430702,0
0.914894,0.364177,0.301398,0.443421,0
0.93617,0.402112,0.279648,0.559649,0
0.957447,0.428146,0.272398,0.538158,0
0.978723,0.443172,0.374417,0.492982,1
1,0.427403,0.365096,0.519298,1
0,0.43737,0.320818,0.555263,1
0.021277,0.413121,0.28638,0.627632,1
0.042553,0.384409,0.331952,0.570614,1
0.06383,0.339334,0.297773,0.580702,0
0.085106,0.281613,0.250647,0.6,0
0.106383,0.238471,0.204816,0.675877,0
0.12766,0.186105,0.163646,0.662281,0
0.148936,0.169741,0.132574,0.746053,0
0.170213,0.164386,0.120404,0.809649,0
0.191489,0.155162,0.105645,0.755702,0
0.212766,0.18194,0.117297,0.781579,0
0.234043,0.223594,0.162092,0.759211,0
0.255319,0.314341,0.203004,0.735526,1
0.276596,0.347962,0.267219,0.628509,1
0.297872,0.357632,0.303729,0.480263,0
0.319149,0.388575,0.363801,0.476316,0
0.340426,0.47233,0.411445,0.447807,0
0.361702,0.499256,0.440704,0.460965,1
0.382979,0.551175,0.45624,0.490789,1
0.404255,0.57349,0.452874,0.544737,1
0.425532,0.565308,0.457276,0.554386,1
0.446809,0.553704,0.467633,0.552193,1
0.468085,0.549539,0.467633,0.512281,1
0.489362,0.553109,0.472553,0.527632,1
0.510638,0.552217,0.468151,0.547368,1
0.531915,0.552068,0.466598,0.517544,1
0.553191,0.551175,0.474883,0.54693,1
0.574468,0.55296,0.473071,0.643421,1
0.595745,0.549836,0.465562,0.639035,1
0.617021,0.547456,0.46116,0.639035,1
0.638298,0.543142,0.44899,0.682895,1
0.659574,0.54463,0.426981,0.673246,1
0.680851,0.542844,0.453133,0.616228,1
0.702128,0.541654,0.465303,0.633772,1
0.723404,0.532728,0.480839,0.535965,1
0.744681,0.535257,0.493268,0.554386,1
0.765957,0.553407,0.491455,0.568421,0
0.787234,0.567391,0.518902,0.515351,1
0.808511,0.529456,0.494045,0.45,0
0.829787,0.486165,0.452615,0.440351,0
0.851064,0.459685,0.409373,0.454825,0
0.87234,0.435287,0.373382,0.470614,0
0.893617,0.394377,0.334801,0.482895,0
0.914894,0.367599,0.304764,0.508333,0
0.93617,0.407319,0.287416,0.625,0
0.957447,0.423683,0.2768,0.610965,0
0.978723,0.436328,0.369239,0.575877,1
1,0.43127,0.362248,0.581579,0
0,0.418923,0.323925,0.630702,0
0.021277,0.395567,0.286639,0.628509,0
0.042553,0.365516,0.329363,0.553509,0
0.06383,0.311514,0.299327,0.588158,0
0.085106,0.260637,0.24521,0.639474,0
0.106383,0.215858,0.204816,0.719298,0
0.12766,0.175543,0.160798,0.747368,0
0.148936,0.15055,0.13361,0.785965,0
0.170213,0.141178,0.115484,0.802193,0
0.191489,0.149658,0.10927,0.780702,0
0.212766,0.177031,0.122216,0.827632,0
0.234043,0.21809,0.155101,0.752193,0
0.255319,0.299464,0.213361,0.698246,0
0.276596,0.370872,0.283273,0.60307,0
0.297872,0.385004,0.317711,0.58114,0
0.319149,0.443767,0.374935,0.482456,0
0.340426,0.482148,0.418695,0.469737,0
0.361702,0.516513,0.439927,0.545175,0
0.382979,0.573193,0.454169,0.579386,1
0.404255,0.592978,0.445883,0.614474,1
0.425532,0.582118,0.440963,0.666228,1
0.446809,0.576614,0.44407,0.684211,1
0.468085,0.578251,0.44899,0.629386,1
0.489362,0.58197,0.454169,0.632018,1
0.510638,0.579143,0.445883,0.673246,1
0.531915,0.578697,0.445365,0.664035,1
0.553191,0.580333,0.451838,0.639035,1
0.574468,0.579887,0.451838,0.652193,1
0.595745,0.580333,0.449767,0.643421,1
0.617021,0.574085,0.44407,0.627632,1
0.638298,0.568581,0.442517,0.62807,1
0.659574,0.571854,0.442258,0.661842,1
0.680851,0.565754,0.444847,0.632456,1
0.702128,0.559952,0.455463,0.627632,1
0.723404,0.54091,0.468928,0.568421,0
0.744681,0.538976,0.47566,0.534211,0
0.765957,0.564713,0.48291,0.497807,0
0.787234,0.577804,0.511911,0.433333,1
0.808511,0.535555,0.501813,0.335088,0
0.829787,0.494049,0.461419,0.357018,0
0.851064,0.461619,0.417141,0.357456,0
0.87234,0.437816,0.375453,0.408772,0
0.893617,0.406873,0.346194,0.458333,0
0.914894,0.373996,0.302952,0.462281,0
0.93617,0.41208,0.298032,0.544737,0
0.957447,0.426361,0.287934,0.516228,0
0.978723,0.436626,0.375971,0.456579,1
1,0.435436,0.36898,0.537719,0
0,0.420113,0.329622,0.540789,0
0.021277,0.396608,0.288452,0.522807,0
0.042553,0.359714,0.334801,0.469737,0
0.06383,0.306903,0.308648,0.507456,0
0.085106,0.255727,0.257639,0.529825,0
0.106383,0.21199,0.210513,0.604825,0
0.12766,0.178816,0.168566,0.625439,0
0.148936,0.156799,0.137235,0.666228,0
0.170213,0.145939,0.115484,0.667982,0
0.191489,0.151592,0.106163,0.677193,0
0.212766,0.181196,0.118591,0.669737,0
0.234043,0.218834,0.151994,0.626316,0
0.255319,0.299316,0.221906,0.626754,0
0.276596,0.370277,0.300363,0.548684,0
0.297872,0.382178,0.342828,0.578509,0
0.319149,0.440345,0.408856,0.516228,1
0.340426,0.483487,0.461678,0.47807,1
0.361702,0.51324,0.490937,0.425,1
0.382979,0.574829,0.500777,0.389474,1
0.404255,0.598929,0.508286,0.436404,1
0.425532,0.599375,0.512429,0.454386,1
0.446809,0.593276,0.5145,0.375,1
0.468085,0.595061,0.515536,0.413596,1
0.489362,0.606516,0.52175,0.441228,1
0.510638,0.611871,0.518902,0.45,1
0.531915,0.611871,0.522786,0.442105,1
0.553191,0.615739,0.536251,0.392982,1
0.574468,0.623921,0.533402,0.392105,1
0.595745,0.622583,0.530036,0.452193,1
0.617021,0.617376,0.527965,0.410088,1
0.638298,0.618417,0.530036,0.412719,1
0.659574,0.622583,0.527965,0.430263,1
0.680851,0.618863,0.533661,0.451754,1
0.702128,0.616037,0.546608,0.485088,1
0.723404,0.596549,0.560849,0.485088,1
0.744681,0.596697,0.575608,0.457456,1
0.765957,0.605772,0.578198,0.455263,1
0.787234,0.631806,0.570948,0.46886,1
0.808511,0.592234,0.531072,0.507456,0
0.829787,0.553407,0.488866,0.514912,0
0.851064,0.519042,0.446142,0.467982,0
0.87234,0.48557,0.410409,0.465351,0
0.893617,0.439899,0.365355,0.452632,0
0.914894,0.393187,0.323925,0.48114,0
0.93617,0.427105,0.300621,0.581579,0
0.957447,0.439899,0.295702,0.528509,0
0.978723,0.445701,0.387882,0.448684,0
1,0.432907,0.375453,0.433333,0
0,0.409253,0.321336,0.462281,0
0.021277,0.382624,0.283532,0.425877,0
0.042553,0.341714,0.321854,0.376754,0
0.06383,0.283993,0.296479,0.496491,0
0.085106,0.23371,0.243397,0.545175,0
0.106383,0.19161,0.196271,0.503509,0
0.12766,0.157989,0.153288,0.600877,0
0.148936,0.140583,0.124806,0.625,0
0.170213,0.131657,0.105386,0.676754,0
0.191489,0.138203,0.100725,0.697368,0
0.212766,0.165278,0.112636,0.650877,0
0.234043,0.201131,0.14552,0.599123,0
0.255319,0.2831,0.215432,0.572368,0
0.276596,0.3554,0.285862,0.486842,0
0.297872,0.371764,0.328845,0.42807,0
0.319149,0.434692,0.391248,0.43114,0
0.340426,0.485867,0.438892,0.449123,0
0.361702,0.524695,0.472553,0.478947,0
0.382979,0.585242,0.484982,0.451316,1
0.404255,0.606367,0.481098,0.500439,1
0.425532,0.604731,0.479285,0.420614,1
0.446809,0.60607,0.48058,0.454825,1
0.468085,0.611871,0.484723,0.442544,1
0.489362,0.618863,0.488089,0.435526,1
0.510638,0.615888,0.480321,0.496491,1
0.531915,0.616483,0.460124,0.543421,1
0.553191,0.60964,0.470999,0.507018,1
0.574468,0.601012,0.462714,0.486404,1
0.595745,0.59521,0.455205,0.550439,1
0.617021,0.588069,0.447954,0.619737,1
0.638298,0.580036,0.440445,0.592982,1
0.659574,0.574085,0.437079,0.63114,0
0.680851,0.56873,0.44174,0.604386,1
0.702128,0.565457,0.450803,0.572807,0
0.723404,0.545076,0.477214,0.559649,0
0.744681,0.540018,0.486794,0.529825,0
0.765957,0.553258,0.498964,0.538158,0
0.787234,0.559506,0.520715,0.489035,0
0.808511,0.52172,0.494562,0.431579,0
0.829787,0.480363,0.455722,0.427632,0
0.851064,0.452693,0.413775,0.448684,0
0.87234,0.427105,0.386328,0.474123,0
0.893617,0.389319,0.33739,0.536842,0
0.914894,0.350491,0.298032,0.585965,0
0.93617,0.401071,0.286639,0.575,0
0.957447,0.422196,0.279389,0.482456,0
0.978723,0.444213,0.381668,0.491228,0
1,0.428741,0.378301,0.50614,0
0,0.395716,0.33972,0.50307,0
0.021277,0.382624,0.296996,0.497368,0
0.042553,0.342011,0.333506,0.445614,0
0.06383,0.283993,0.295702,0.525439,0
0.085106,0.229694,0.247022,0.565789,0
0.106383,0.178965,0.205852,0.592982,0
0.12766,0.141773,0.154583,0.692544,0
0.148936,0.121095,0.124288,0.726316,0
0.170213,0.101904,0.096323,0.744737,0
0.191489,0.100863,0.079492,0.75,0
0.212766,0.10726,0.075091,0.780263,0
0.234043,0.117078,0.083635,0.775439,0
0.255319,0.152336,0.107198,0.746053,0
0.276596,0.194734,0.136199,0.702193,0
0.297872,0.230735,0.154324,0.716228,0
0.319149,0.287266,0.192905,0.675,0
0.340426,0.332937,0.227861,0.664912,0
0.361702,0.364772,0.256085,0.638158,0
0.382979,0.409402,0.280684,0.630263,0
0.404255,0.418179,0.280425,0.651316,0
0.425532,0.405832,0.277317,0.642105,0
0.446809,0.398988,0.26696,0.681579,0
0.468085,0.391401,0.258415,0.710526,0
0.489362,0.386343,0.257639,0.709211,0
0.510638,0.384261,0.247799,0.704386,0
0.531915,0.376079,0.234076,0.689912,0
0.553191,0.369384,0.220611,0.689474,0
0.574468,0.363285,0.214138,0.667544,0
0.595745,0.362987,0.204298,0.679386,0
0.617021,0.359863,0.193682,0.698246,0
0.638298,0.35421,0.188762,0.727632,0
0.659574,0.354954,0.193941,0.678509,0
0.680851,0.352574,0.203521,0.689912,0
0.702128,0.358673,0.224236,0.648684,0
0.723404,0.34945,0.251683,0.593421,0
0.744681,0.36864,0.285603,0.564912,0
0.765957,0.424874,0.338167,0.532895,1
0.787234,0.453585,0.396168,0.535526,1
0.808511,0.431122,0.397721,0.502632,1
0.829787,0.396608,0.36898,0.522368,1
0.851064,0.374442,0.341533,0.538158,1
0.87234,0.347218,0.313827,0.527632,0
0.893617,0.326391,0.28405,0.568421,0
0.914894,0.30482,0.261781,0.58114,0
0.93617,0.329961,0.255567,0.566667,1
0.957447,0.334871,0.258415,0.506579,0
0.978723,0.339929,0.357069,0.428509,1
1,0.308093,0.352926,0.448684,1
0,0.28429,0.313827,0.465789,0
0.021277,0.238024,0.268255,0.514912,0
0.042553,0.206932,0.31564,0.453947,0
0.06383,0.173609,0.283532,0.498246,0
0.085106,0.135525,0.233299,0.555263,0
0.106383,0.110235,0.185137,0.592544,0
0.12766,0.08554,0.144226,0.640789,0
0.148936,0.072151,0.109529,0.668421,0
0.170213,0.067539,0.081823,0.685526,0
0.191489,0.068432,0.063956,0.693421,0
0.212766,0.070663,0.048679,0.699561,0
0.234043,0.07349,0.045054,0.692982,0
0.255319,0.098631,0.045054,0.699561,0
0.276596,0.126748,0.066028,0.694737,0
0.297872,0.158286,0.06784,0.761842,0
0.319149,0.201577,0.103573,0.698684,0
0.340426,0.242785,0.146556,0.630263,0
0.361702,0.277893,0.184878,0.567544,0
0.382979,0.317316,0.204557,0.584211,0
0.404255,0.331449,0.217245,0.56886,0
0.425532,0.329961,0.227343,0.575439,0
0.446809,0.321184,0.2232,0.561842,0
0.468085,0.311812,0.223459,0.567544,0
0.489362,0.310176,0.225531,0.571053,0
0.510638,0.301696,0.223718,0.572368,0
0.531915,0.29396,0.210772,0.585088,0
0.553191,0.284142,0.205852,0.585088,0
0.574468,0.26867,0.190575,0.569298,0
0.595745,0.262273,0.177369,0.617544,0
0.617021,0.255876,0.170637,0.659649,0
0.638298,0.249926,0.166494,0.648246,0
0.659574,0.247099,0.166753,0.624123,0
0.680851,0.236239,0.175298,0.583772,0
0.702128,0.246504,0.200932,0.529825,0
0.723404,0.243082,0.230968,0.503509,0
0.744681,0.281018,0.283532,0.507456,0
0.765957,0.332639,0.343604,0.455263,1
0.787234,0.367301,0.431901,0.398246,1
0.808511,0.346772,0.453392,0.340351,1
0.829787,0.327284,0.438374,0.363596,1
0.851064,0.311812,0.412998,0.357018,1
0.87234,0.297679,0.386069,0.398684,1
0.893617,0.270604,0.342569,0.429825,0
0.914894,0.246653,0.298032,0.450877,0
0.93617,0.279976,0.270844,0.498246,1
0.957447,0.285778,0.254272,0.476316,0
0.978723,0.293216,0.328586,0.403509,1
1,0.26748,0.317452,0.409211,1
0,0.248884,0.284568,0.410088,0
0.021277,0.221809,0.260746,0.424123,0
0.042553,0.188039,0.317193,0.358333,0
0.06383,0.164534,0.292077,0.402632,0
0.085106,0.131806,0.25738,0.45307,0
0.106383,0.102499,0.216727,0.513596,0
0.12766,0.079887,0.177628,0.521491,0
0.148936,0.068878,0.143967,0.581579,0
0.170213,0.057126,0.124806,0.582895,0
0.191489,0.064267,0.115484,0.594298,0
0.212766,0.073193,0.128431,0.575877,0
0.234043,0.072597,0.161056,0.482895,0
0.255319,0.109491,0.240808,0.460965,1
0.276596,0.144451,0.352926,0.353947,1
0.297872,0.164237,0.421802,0.258333,1
0.319149,0.207081,0.493268,0.205702,1
0.340426,0.255132,0.523822,0.219737,1
0.361702,0.278935,0.515018,0.220614,1
0.382979,0.334424,0.516313,0.237719,1
0.404255,0.35659,0.507509,0.247807,1
0.425532,0.355103,0.494303,0.25307,1
0.446809,0.35064,0.489902,0.229825,1
0.468085,0.34454,0.478767,0.282456,1
0.489362,0.340226,0.475401,0.267982,1
0.510638,0.335614,0.46349,0.317982,1
0.531915,0.322821,0.451579,0.314474,1
0.553191,0.313597,0.456758,0.305263,1
0.574468,0.305713,0.454687,0.292982,1
0.595745,0.297233,0.444329,0.318421,1
0.617021,0.287861,0.434231,0.283333,1
0.638298,0.285034,0.430606,0.325877,1
0.659574,0.285778,0.441999,0.305702,1
0.680851,0.286224,0.472553,0.240351,1
0.702128,0.307647,0.512429,0.257456,1
0.723404,0.325796,0.56551,0.239474,1
0.744681,0.368492,0.621958,0.209649,1
0.765957,0.418477,0.660539,0.114912,1
0.787234,0.438709,0.67245,0.152632,1
0.808511,0.407319,0.646556,0.197368,1
0.829787,0.377715,0.60668,0.2,1
0.851064,0.355549,0.560073,0.27807,1
0.87234,0.335466,0.510875,0.295614,0
0.893617,0.313895,0.453651,0.309649,0
0.914894,0.286224,0.404195,0.397368,0
0.93617,0.315829,0.362248,0.433333,0
0.957447,0.325052,0.327033,0.425439,0
0.978723,0.34454,0.424133,0.457018,1
1,0.340821,0.4174,0.482018,1
0,0.326837,0.376489,0.394737,0
0.021277,0.308837,0.342828,0.386842,0
0.042553,0.280125,0.400311,0.351316,1
0.06383,0.241892,0.37131,0.325,0
0.085106,0.20485,0.320818,0.432018,0
0.106383,0.169741,0.273175,0.475,0
0.12766,0.142666,0.227602,0.492105,0
0.148936,0.123475,0.190057,0.508333,0
0.170213,0.12169,0.16753,0.587719,0
0.191489,0.129426,0.161056,0.601754,0
0.212766,0.152484,0.176075,0.567982,0
0.234043,0.195478,0.216209,0.540789,0
0.255319,0.277447,0.308907,0.529825,1
0.276596,0.344392,0.416882,0.341667,1
0.297872,0.357185,0.480321,0.345614,1
0.319149,0.422493,0.549456,0.349123,1
0.340426,0.462511,0.579492,0.303509,1
0.361702,0.496727,0.578457,0.276316,1
0.382979,0.555489,0.590627,0.324561,1
0.404255,0.572746,0.577162,0.340789,1
0.425532,0.56382,0.577421,0.312719,1
0.446809,0.548646,0.581564,0.333333,1
0.468085,0.545076,0.584153,0.34693,1
0.489362,0.541208,0.583376,0.311842,1
0.510638,0.542844,0.588814,0.324561,1
0.531915,0.533026,0.585966,0.315351,1
0.553191,0.517406,0.595287,0.342105,1
0.574468,0.501041,0.595805,0.270614,1
0.595745,0.489884,0.589332,0.269737,1
0.617021,0.481404,0.572501,0.378947,0
0.638298,0.471437,0.549456,0.403947,0
0.659574,0.469206,0.56784,0.335088,0
0.680851,0.471586,0.602538,0.253509,0
0.702128,0.479173,0.649404,0.20614,1
0.723404,0.48676,0.699637,0.186404,0
0.744681,0.510562,0.755567,0.210526,0
0.765957,0.523207,0.793889,0.212281,0
0.787234,0.55058,0.839461,0.047807,1
0.808511,0.517852,0.834801,0.066667,1
0.829787,0.489289,0.797773,0.092544,1
0.851064,0.463999,0.755567,0.066228,0
0.87234,0.438114,0.713102,0.142982,0
0.893617,0.404939,0.657949,0.165789,0
0.914894,0.372806,0.601243,0.185965,0
0.93617,0.419369,0.534697,0.285088,1
0.957447,0.43975,0.478767,0.299123,0
0.978723,0.451651,0.544278,0.307456,1
1,0.449717,0.525634,0.341228,1
0,0.436924,0.485241,0.378947,0
0.021277,0.411931,0.447695,0.35,0
0.042553,0.3795,0.49508,0.262719,0
0.06383,0.324308,0.469964,0.267544,0
0.085106,0.273282,0.414293,0.354386,0
0.106383,0.229098,0.366649,0.42807,0
0.12766,0.188783,0.323666,0.480702,0
0.148936,0.171675,0.291041,0.520175,0
0.170213,0.162005,0.257897,0.568421,0
0.191489,0.164832,0.256603,0.601754,0
0.212766,0.195775,0.268255,0.581579,0
0.234043,0.239512,0.318488,0.531579,0
0.255319,0.323713,0.424133,0.444737,0
0.276596,0.388277,0.555412,0.342544,1
0.297872,0.387682,0.639047,0.196053,0
0.319149,0.441386,0.739254,0.176316,0
0.340426,0.47114,0.778871,0.175439,1
0.361702,0.486909,0.773951,0.201754,1
0.382979,0.537935,0.7768,0.200439,1
0.404255,0.549836,0.768255,0.221491,1
0.425532,0.531985,0.75479,0.247368,1
0.446809,0.507587,0.720352,0.232895,0
0.468085,0.502231,0.718022,0.285088,1
0.489362,0.5,0.716986,0.294737,1
0.510638,0.482594,0.695236,0.260965,0
0.531915,0.470098,0.671414,0.226316,0
0.553191,0.47114,0.688503,0.274561,1
0.574468,0.465486,0.701191,0.243421,1
0.595745,0.46623,0.693682,0.251754,1
0.617021,0.46385,0.681771,0.266228,1
0.638298,0.457453,0.676075,0.272368,1
0.659574,0.462511,0.677628,0.244737,1
0.680851,0.463999,0.702486,0.198684,0
0.702128,0.47947,0.743915,0.187719,1
0.723404,0.497471,0.794925,0.132018,1
0.744681,0.533472,0.847229,0.124561,1
0.765957,0.573341,0.875712,0.151754,1
0.787234,0.602202,0.91507,0.104386,1
0.808511,0.575424,0.906266,0.126316,1
0.829787,0.540315,0.874935,0.126754,1
0.851064,0.518596,0.828068,0.116667,1
0.87234,0.498215,0.781978,0.198684,1
0.893617,0.461619,0.731745,0.208772,1
0.914894,0.426659,0.661056,0.270175,1
0.93617,0.464743,0.597359,0.380702,1
0.957447,0.473966,0.537804,0.309211,1
0.978723,0.489586,0.596841,0.36886,1
1,0.486462,0.563439,0.419298,1
0,0.467272,0.513465,0.446053,1
0.021277,0.450164,0.472035,0.475877,1
0.042553,0.412229,0.525117,0.390351,1
0.06383,0.362541,0.491973,0.474561,0
0.085106,0.310919,0.445106,0.511404,0
0.106383,0.259893,0.389436,0.521491,0
0.12766,0.221214,0.343345,0.551754,0
0.148936,0.196519,0.306059,0.522368,0
0.170213,0.180899,0.275505,0.6,0
0.191489,0.188188,0.267219,0.608333,0
0.212766,0.218834,0.284309,0.592544,0
0.234043,0.261381,0.328586,0.603509,0
0.255319,0.357929,0.440186,0.477632,0
0.276596,0.425617,0.554117,0.421491,1
0.297872,0.418179,0.629467,0.286842,0
0.319149,0.466825,0.716468,0.240351,0
0.340426,0.499405,0.748835,0.257895,1
0.361702,0.513984,0.737183,0.208772,1
0.382979,0.551324,0.735629,0.248246,1
0.404255,0.56144,0.724236,0.257018,1
0.425532,0.541059,0.717504,0.257018,1
0.446809,0.520083,0.711548,0.206579,0
0.468085,0.508182,0.705334,0.213158,0
0.489362,0.497917,0.703263,0.27807,1
0.510638,0.489735,0.685655,0.265351,0
0.531915,0.48319,0.679441,0.301316,1
0.553191,0.476941,0.685914,0.341228,1
0.574468,0.469354,0.6797,0.360965,1
0.595745,0.464594,0.669083,0.359649,1
0.617021,0.459387,0.669601,0.412719,1
0.638298,0.451503,0.612895,0.365789,1
0.659574,0.448527,0.646556,0.296053,0
0.680851,0.455668,0.650181,0.297368,0
0.702128,0.474412,0.674262,0.280263,1
0.723404,0.493603,0.705593,0.297368,1
0.744681,0.543291,0.747799,0.254825,1
0.765957,0.596697,0.776541,0.271491,1
0.787234,0.611425,0.816157,0.237281,1
0.808511,0.585838,0.814863,0.193421,1
0.829787,0.552663,0.787157,0.205702,1
0.851064,0.533472,0.755826,0.312281,1
0.87234,0.50967,0.710513,0.308772,1
0.893617,0.466677,0.665717,0.297368,0
0.914894,0.423386,0.609529,0.289912,0
0.93617,0.470693,0.548679,0.435965,0
0.957447,0.477685,0.49508,0.315789,0
0.978723,0.486314,0.564992,0.358333,1
1,0.482297,0.534438,0.451316,1
0,0.464743,0.49275,0.507456,1
0.021277,0.440791,0.459347,0.512719,0
0.042553,0.40717,0.514241,0.486404,1
0.06383,0.355549,0.477473,0.523684,0
0.085106,0.298572,0.427499,0.570175,0
0.106383,0.251711,0.374158,0.500439,0
0.12766,0.209759,0.326774,0.521491,0
0.148936,0.1867,0.29855,0.523246,0
0.170213,0.172716,0.277576,0.636404,0
0.191489,0.170039,0.263335,0.645614,0
0.212766,0.195031,0.276023,0.660965,0
0.234043,0.238024,0.307613,0.587281,0
0.255319,0.326986,0.396686,0.532018,0
0.276596,0.398542,0.490678,0.48114,0
0.297872,0.394674,0.566287,0.399561,1
0.319149,0.448676,0.646556,0.352632,1
0.340426,0.465784,0.691611,0.289035,1
0.361702,0.493157,0.685914,0.307456,1
0.382979,0.536447,0.695495,0.300439,1
0.404255,0.549985,0.677887,0.324123,1
0.425532,0.535406,0.670119,0.382895,1
0.446809,0.516067,0.663905,0.389474,1
0.468085,0.504314,0.652771,0.390789,1
0.489362,0.496281,0.649404,0.400877,1
0.510638,0.489884,0.632833,0.414912,1
0.531915,0.491223,0.606939,0.491667,1
0.553191,0.487057,0.608234,0.496491,1
0.574468,0.4759,0.627654,0.398246,1
0.595745,0.467123,0.611859,0.483333,1
0.617021,0.463255,0.601761,0.484211,1
0.638298,0.463255,0.573796,0.54693,1
0.659574,0.463701,0.572242,0.567982,1
0.680851,0.4759,0.57768,0.551316,0
0.702128,0.495983,0.597877,0.52193,1
0.723404,0.510414,0.624288,0.459211,1
0.744681,0.545968,0.656655,0.49386,1
0.765957,0.566052,0.678405,0.403509,1
0.787234,0.573788,0.71854,0.344298,1
0.808511,0.54091,0.732522,0.27807,1
0.829787,0.510562,0.707923,0.326754,1
0.851064,0.488545,0.679959,0.371053,1
0.87234,0.468908,0.652512,0.422368,1
0.893617,0.440048,0.599171,0.457895,0
0.914894,0.407766,0.554635,0.414474,0
0.93617,0.460131,0.535474,0.433772,0
0.957447,0.481702,0.5,0.472368,0
0.978723,0.490777,0.582859,0.396491,0
1,0.479173,0.555412,0.432456,0
0,0.446593,0.516313,0.460526,0
0.021277,0.436626,0.46608,0.489474,0
0.042553,0.397054,0.508545,0.469298,0
0.06383,0.343648,0.473589,0.575,0
0.085106,0.284737,0.425686,0.663158,0
0.106383,0.235198,0.373382,0.740789,0
0.12766,0.188783,0.329622,0.701754,0
0.148936,0.160666,0.28638,0.677193,0
0.170213,0.137757,0.247799,0.665351,0
0.191489,0.128831,0.222165,0.676754,0
0.212766,0.137905,0.228379,0.676316,0
0.234043,0.147426,0.232522,0.686404,0
0.255319,0.187295,0.256862,0.692544,0
0.276596,0.228652,0.292077,0.682018,0
0.297872,0.276703,0.303988,0.712281,0
0.319149,0.343201,0.359658,0.655263,0
0.340426,0.401964,0.414811,0.654825,1
0.361702,0.44213,0.44174,0.676316,1
0.382979,0.486314,0.473848,0.622807,1
0.404255,0.495388,0.462714,0.605263,1
0.425532,0.477834,0.457535,0.614912,1
0.446809,0.466974,0.452615,0.622368,1
0.468085,0.447486,0.433195,0.637719,1
0.489362,0.436626,0.427758,0.664474,1
0.510638,0.417882,0.405748,0.650439,1
0.531915,0.396162,0.392543,0.662719,1
0.553191,0.376525,0.389694,0.669737,1
0.574468,0.360904,0.366649,0.704825,1
0.595745,0.351235,0.352926,0.714035,0
0.617021,0.335763,0.33506,0.757456,0
0.638298,0.334424,0.318747,0.74693,0
0.659574,0.336805,0.324961,0.728947,0
0.680851,0.345135,0.321336,0.717982,0
0.702128,0.364029,0.339979,0.671053,0
0.723404,0.371467,0.357328,0.652193,0
0.744681,0.414758,0.398239,0.607018,0
0.765957,0.48319,0.456758,0.563596,1
0.787234,0.521571,0.524081,0.443421,1
0.808511,0.497471,0.559037,0.405702,1
0.829787,0.461767,0.539617,0.431579,1
0.851064,0.439601,0.520974,0.453947,1
0.87234,0.420411,0.489902,0.507456,1
0.893617,0.391699,0.467633,0.541667,1
0.914894,0.363285,0.429311,0.6,1
0.93617,0.385153,0.416624,0.595175,1
0.957447,0.394228,0.401088,0.552632,1
0.978723,0.386046,0.485241,0.471491,1
1,0.36864,0.464267,0.517982,1
0,0.340524,0.433972,0.528947,1
0.021277,0.303184,0.38581,0.554386,1
0.042553,0.272687,0.437597,0.482456,1
0.06383,0.22776,0.396427,0.559649,0
0.085106,0.191758,0.346453,0.619737,0
0.106383,0.162452,0.310202,0.611842,0
0.12766,0.129872,0.259451,0.591667,0
0.148936,0.120946,0.217245,0.637281,0
0.170213,0.103392,0.185396,0.725877,0
0.191489,0.098929,0.165717,0.792544,0
0.212766,0.098334,0.160539,0.77807,0
0.234043,0.103541,0.152512,0.806579,0
0.255319,0.124814,0.159244,0.810526,0
0.276596,0.160071,0.170637,0.823684,0
0.297872,0.187295,0.165199,0.851754,0
0.319149,0.245165,0.200414,0.852632,0
0.340426,0.294258,0.249612,0.825877,1
0.361702,0.33249,0.288969,0.81886,1
0.382979,0.374442,0.311756,0.778509,1
0.404255,0.397501,0.323149,0.807456,1
0.425532,0.38679,0.31564,0.773684,0
0.446809,0.374591,0.306577,0.783772,0
0.468085,0.357929,0.303988,0.788158,0
0.489362,0.340524,0.30347,0.752193,0
0.510638,0.332639,0.305541,0.748684,0
0.531915,0.310473,0.295443,0.732895,0
0.553191,0.294406,0.298291,0.664035,0
0.574468,0.277298,0.282755,0.648684,0
0.595745,0.263612,0.277835,0.667105,0
0.617021,0.254686,0.288452,0.605702,0
0.638298,0.252157,0.282755,0.594298,0
0.659574,0.247992,0.303729,0.52807,0
0.680851,0.25543,0.310461,0.582018,0
0.702128,0.272538,0.350078,0.527193,0
0.723404,0.284737,0.375971,0.523684,0
0.744681,0.34335,0.410668,0.501316,0
0.765957,0.416989,0.455463,0.525877,1
0.787234,0.472925,0.526929,0.44693,1
0.808511,0.461619,0.561367,0.454386,1
0.829787,0.440196,0.562403,0.444737,1
