@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4

@attribute 0 numeric
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
1,0.957447,0.407617,0.422915,0.414912,0
1,0.978723,0.426212,0.422915,0.414912,0
1,1,0.421898,0.422915,0.414912,0
1,0,0.415501,0.422915,0.414912,0
1,0.021277,0.390955,0.422915,0.414912,1
1,0.042553,0.365516,0.422915,0.414912,1
1,0.06383,0.310771,0.422915,0.414912,0
0,0.085106,0.256769,0.422915,0.414912,0
1,0.106383,0.221958,0.422915,0.414912,0
1,0.12766,0.184469,0.422915,0.414912,1
1,0.148936,0.16022,0.422915,0.414912,0
1,0.170213,0.145939,0.422915,0.414912,0
1,0.191489,0.146236,0.422915,0.414912,0
1,0.212766,0.176733,0.422915,0.414912,0
1,0.234043,0.222702,0.422915,0.414912,0
1,0.255319,0.311514,0.422915,0.414912,0
1,0.276596,0.399732,0.422915,0.414912,0
0,0.297872,0.398245,0.422915,0.414912,0
1,0.319149,0.444511,0.422915,0.414912,0
1,0.340426,0.467569,0.422915,0.414912,0
1,0.361702,0.473669,0.422915,0.414912,0
1,0.382979,0.512943,0.422915,0.414912,1
1,0.404255,0.527819,0.422915,0.414912,1
1,0.425532,0.52291,0.422915,0.414912,1
1,0.446809,0.502231,0.422915,0.414912,0
1,0.468085,0.50238,0.422915,0.414912,0
1,0.489362,0.50238,0.422915,0.414912,0
1,0.510638,0.502231,0.422915,0.414912,0
1,0.531915,0.49881,0.422915,0.414912,1
1,0.553191,0.50119,0.422915,0.414912,0
0,0.574468,0.498959,0.422915,0.414912,0
1,0.595745,0.497025,0.422915,0.414912,0
1,0.617021,0.492115,0.422915,0.414912,0
1,0.638298,0.481702,0.422915,0.414912,0
1,0.659574,0.480363,0.422915,0.414912,0
1,0.680851,0.483933,0.422915,0.414912,0
1,0.702128,0.498512,0.422915,0.414912,0
1,0.723404,0.525736,0.422915,0.414912,0
0,0.744681,0.585242,0.422915,0.414912,1
1,0.765957,0.578846,0.422915,0.414912,1
1,0.787234,0.546712,0.422915,0.414912,1
1,0.808511,0.502231,0.422915,0.414912,0
1,0.829787,0.45909,0.422915,0.414912,0
1,0.851064,0.437072,0.422915,0.414912,0
1,0.87234,0.41089,0.422915,0.414912,0
1,0.893617,0.375186,0.422915,0.414912,0
1,0.914894,0.349598,0.422915,0.414912,0
1,0.93617,0.403303,0.422915,0.414912,0
1,0.957447,0.430229,0.422915,0.414912,0
1,0.978723,0.43737,0.422915,0.414912,0
0,1,0.43856,0.422915,0.414912,0
1,0,0.424427,0.422915,0.414912,0
1,0.021277,0.403749,0.422915,0.414912,0
1,0.042553,0.375483,0.422915,0.414912,0
1,0.06383,0.323416,0.422915,0.414912,0
1,0.085106,0.265546,0.422915,0.414912,0
1,0.106383,0.22404,0.422915,0.414912,0
1,0.12766,0.185213,0.422915,0.414912,0
1,0.148936,0.163642,0.422915,0.414912,0
1,0.170213,0.151592,0.422915,0.414912,0
1,0.191489,0.156501,0.422915,0.414912,0
1,0.212766,0.184171,0.422915,0.414912,0
1,0.234043,0.229991,0.422915,0.414912,0
0,0.255319,0.322672,0.422915,0.414912,0
1,0.276596,0.411336,0.422915,0.414912,0
1,0.297872,0.407022,0.422915,0.414912,0
1,0.319149,0.460428,0.422915,0.414912,0
1,0.340426,0.472478,0.422915,0.414912,0
1,0.361702,0.470247,0.422915,0.414912,1
1,0.382979,0.512943,0.422915,0.414912,1
1,0.404255,0.524398,0.422915,0.414912,1
1,0.425532,0.51324,0.422915,0.414912,0
0,0.446809,0.506099,0.422915,0.414912,0
1,0.468085,0.504612,0.422915,0.414912,0
1,0.489362,0.504612,0.422915,0.414912,0
1,0.510638,0.504612,0.422915,0.414912,0
1,0.531915,0.498661,0.422915,0.414912,0
1,0.553191,0.503719,0.422915,0.414912,0
1,0.574468,0.503719,0.422915,0.414912,0
1,0.595745,0.49643,0.422915,0.414912,0
1,0.617021,0.488694,0.422915,0.414912,0
1,0.638298,0.479173,0.422915,0.414912,0
1,0.659574,0.47471,0.422915,0.414912,0
1,0.680851,0.4759,0.422915,0.414912,0
1,0.702128,0.486016,0.422915,0.414912,0
1,0.723404,0.511306,0.422915,0.414912,0
1,0.744681,0.573936,0.422915,0.414912,1
0,0.765957,0.569473,0.422915,0.414912,1
1,0.787234,0.53496,0.422915,0.414912,1
0,0.808511,0.485421,0.422915,0.414912,0
0,0.829787,0.467718,0.422915,0.414912,0
1,0.851064,0.453883,0.422915,0.414912,0
1,0.87234,0.429039,0.422915,0.414912,0
1,0.893617,0.395418,0.422915,0.414912,0
0,0.914894,0.365516,0.422915,0.414912,0
1,0.93617,0.418179,0.422915,0.414912,0
1,0.957447,0.439601,0.422915,0.414912,0
1,0.978723,0.4518,0.422915,0.414912,0
1,1,0.448825,0.422915,0.414912,0
1,0,0.439155,0.422915,0.414912,0
1,0.021277,0.418923,0.422915,0.414912,0
1,0.042553,0.384558,0.422915,0.414912,0
1,0.06383,0.33011,0.422915,0.414912,0
0,0.085106,0.273877,0.422915,0.414912,0
1,0.106383,0.228355,0.422915,0.414912,0
1,0.12766,0.190271,0.422915,0.414912,0
1,0.148936,0.170634,0.422915,0.414912,0
1,0.170213,0.161113,0.422915,0.414912,0
0,0.191489,0.165427,0.422915,0.414912,0
1,0.212766,0.191312,0.422915,0.414912,0
1,0.234043,0.234454,0.422915,0.414912,0
1,0.255319,0.326986,0.422915,0.414912,0
1,0.276596,0.414162,0.422915,0.414912,0
1,0.297872,0.419072,0.422915,0.414912,1
1,0.319149,0.474115,0.422915,0.414912,1
1,0.340426,0.493454,0.422915,0.414912,1
1,0.361702,0.499405,0.422915,0.414912,1
1,0.382979,0.538381,0.422915,0.414912,1
1,0.404255,0.551473,0.422915,0.414912,1
1,0.425532,0.54939,0.422915,0.414912,1
0,0.446809,0.537043,0.422915,0.414912,1
1,0.468085,0.529753,0.422915,0.414912,1
1,0.489362,0.528414,0.422915,0.414912,1
1,0.510638,0.529456,0.422915,0.414912,1
1,0.531915,0.525736,0.422915,0.414912,1
1,0.553191,0.524249,0.422915,0.414912,1
0,0.574468,0.521422,0.422915,0.414912,1
1,0.595745,0.520083,0.422915,0.414912,1
1,0.617021,0.513389,0.422915,0.414912,1
1,0.638298,0.505802,0.422915,0.414912,1
1,0.659574,0.509521,0.422915,0.414912,1
1,0.680851,0.51205,0.422915,0.414912,1
0,0.702128,0.519042,0.422915,0.414912,1
1,0.723404,0.540018,0.422915,0.414912,1
1,0.744681,0.612467,0.422915,0.414912,1
1,0.765957,0.609045,0.422915,0.414912,1
1,0.787234,0.577655,0.422915,0.414912,1
1,0.808511,0.53734,0.422915,0.414912,1
1,0.829787,0.504463,0.422915,0.414912,1
1,0.851064,0.488248,0.422915,0.414912,1
1,0.87234,0.466528,0.422915,0.414912,1
1,0.893617,0.422642,0.422915,0.414912,0
1,0.914894,0.390806,0.422915,0.414912,0
1,0.93617,0.432014,0.422915,0.414912,0
1,0.957447,0.458346,0.422915,0.414912,0
1,0.978723,0.469206,0.422915,0.414912,0
1,1,0.460428,0.422915,0.414912,0
1,0,0.446742,0.422915,0.414912,0
1,0.021277,0.423386,0.422915,0.414912,0
0,0.042553,0.388426,0.422915,0.414912,0
1,0.06383,0.332937,0.422915,0.414912,0
1,0.085106,0.274472,0.422915,0.414912,0
1,0.106383,0.228503,0.422915,0.414912,0
1,0.12766,0.195478,0.422915,0.414912,0
0,0.148936,0.172865,0.422915,0.414912,0
0,0.170213,0.163642,0.422915,0.414912,0
1,0.191489,0.16751,0.422915,0.414912,0
1,0.212766,0.190568,0.422915,0.414912,0
1,0.234043,0.235793,0.422915,0.414912,0
1,0.255319,0.320887,0.422915,0.414912,0
0,0.276596,0.408807,0.422915,0.414912,1
1,0.297872,0.416543,0.422915,0.414912,0
1,0.319149,0.474412,0.422915,0.414912,0
1,0.340426,0.495983,0.422915,0.414912,0
1,0.361702,0.502678,0.422915,0.414912,0
1,0.382979,0.542993,0.422915,0.414912,0
1,0.404255,0.556531,0.422915,0.414912,0
1,0.425532,0.546861,0.422915,0.414912,0
1,0.446809,0.53972,0.422915,0.414912,0
1,0.468085,0.534067,0.422915,0.414912,1
1,0.489362,0.53496,0.422915,0.414912,0
1,0.510638,0.529307,0.422915,0.414912,0
1,0.531915,0.525588,0.422915,0.414912,0
1,0.553191,0.518001,0.422915,0.414912,0
1,0.574468,0.512348,0.422915,0.414912,0
1,0.595745,0.506843,0.422915,0.414912,0
1,0.617021,0.496132,0.422915,0.414912,0
1,0.638298,0.483338,0.422915,0.414912,0
1,0.659574,0.488099,0.422915,0.414912,0
0,0.680851,0.490628,0.422915,0.414912,0
1,0.702128,0.502975,0.422915,0.414912,0
0,0.723404,0.533472,0.422915,0.414912,0
1,0.744681,0.573341,0.422915,0.414912,1
1,0.765957,0.551622,0.422915,0.414912,1
1,0.787234,0.522315,0.422915,0.414912,1
1,0.808511,0.4759,0.422915,0.414912,0
1,0.829787,0.449866,0.422915,0.414912,0
1,0.851064,0.423237,0.422915,0.414912,0
1,0.87234,0.400625,0.422915,0.414912,0
1,0.893617,0.375186,0.422915,0.414912,0
1,0.914894,0.348706,0.422915,0.414912,0
1,0.93617,0.406724,0.422915,0.414912,0
1,0.957447,0.435882,0.422915,0.414912,0
1,0.978723,0.455668,0.422915,0.414912,0
1,1,0.447635,0.422915,0.414912,0
0,0,0.430824,0.422915,0.414912,0
1,0.021277,0.407319,0.422915,0.414912,0
1,0.042553,0.36983,0.422915,0.414912,0
1,0.06383,0.309729,0.422915,0.414912,0
1,0.085106,0.244273,0.422915,0.414912,0
1,0.106383,0.204403,0.422915,0.414912,0
1,0.12766,0.164832,0.422915,0.414912,0
1,0.148936,0.137905,0.422915,0.414912,0
1,0.170213,0.128384,0.422915,0.414912,0
1,0.191489,0.121839,0.422915,0.414912,0
1,0.212766,0.127789,0.422915,0.414912,0
1,0.234043,0.141029,0.422915,0.414912,0
1,0.255319,0.176882,0.422915,0.414912,0
1,0.276596,0.206635,0.422915,0.414912,0
0,0.297872,0.250521,0.422915,0.414912,0
1,0.319149,0.324308,0.422915,0.414912,0
1,0.340426,0.382327,0.422915,0.414912,0
1,0.361702,0.422493,0.422915,0.414912,0
1,0.382979,0.459685,0.422915,0.414912,0
1,0.404255,0.46028,0.422915,0.414912,0
1,0.425532,0.452693,0.422915,0.414912,0
1,0.446809,0.433204,0.422915,0.414912,0
1,0.468085,0.41684,0.422915,0.414912,0
1,0.489362,0.408807,0.422915,0.414912,0
1,0.510638,0.396311,0.422915,0.414912,0
1,0.531915,0.38679,0.422915,0.414912,1
1,0.553191,0.368789,0.422915,0.414912,1
1,0.574468,0.359566,0.422915,0.414912,1
1,0.595745,0.343201,0.422915,0.414912,1
0,0.617021,0.333532,0.422915,0.414912,0
1,0.638298,0.329961,0.422915,0.414912,0
1,0.659574,0.335466,0.422915,0.414912,0
1,0.680851,0.34097,0.422915,0.414912,0
1,0.702128,0.368343,0.422915,0.414912,0
1,0.723404,0.40717,0.422915,0.414912,0
1,0.744681,0.487206,0.422915,0.414912,1
1,0.765957,0.495388,0.422915,0.414912,1
1,0.787234,0.464296,0.422915,0.414912,1
1,0.808511,0.418923,0.422915,0.414912,1
0,0.829787,0.382773,0.422915,0.414912,0
1,0.851064,0.360607,0.422915,0.414912,0
1,0.87234,0.341714,0.422915,0.414912,0
1,0.893617,0.318209,0.422915,0.414912,0
1,0.914894,0.298126,0.422915,0.414912,0
1,0.93617,0.323713,0.422915,0.414912,1
1,0.957447,0.332342,0.422915,0.414912,0
0,0.978723,0.340524,0.422915,0.414912,1
1,1,0.322374,0.422915,0.414912,0
1,0,0.298274,0.422915,0.414912,0
1,0.021277,0.253794,0.422915,0.414912,0
1,0.042553,0.231032,0.422915,0.414912,0
1,0.06383,0.18313,0.422915,0.414912,0
0,0.085106,0.148319,0.422915,0.414912,0
1,0.106383,0.119905,0.422915,0.414912,0
1,0.12766,0.098185,0.422915,0.414912,0
1,0.148936,0.083309,0.422915,0.414912,1
1,0.170213,0.071407,0.422915,0.414912,1
1,0.191489,0.07111,0.422915,0.414912,1
1,0.212766,0.079143,0.422915,0.414912,0
1,0.234043,0.088069,0.422915,0.414912,0
0,0.255319,0.078994,0.422915,0.414912,0
1,0.276596,0.116632,0.422915,0.414912,0
1,0.297872,0.136715,0.422915,0.414912,0
1,0.319149,0.189973,0.422915,0.414912,0
1,0.340426,0.24695,0.422915,0.414912,1
1,0.361702,0.298126,0.422915,0.414912,1
1,0.382979,0.344987,0.422915,0.414912,1
1,0.404255,0.364475,0.422915,0.414912,1
1,0.425532,0.358673,0.422915,0.414912,1
0,0.446809,0.350788,0.422915,0.414912,1
0,0.468085,0.349747,0.422915,0.414912,1
1,0.489362,0.344689,0.422915,0.414912,1
1,0.510638,0.340821,0.422915,0.414912,1
1,0.531915,0.330408,0.422915,0.414912,1
1,0.553191,0.316572,0.422915,0.414912,1
1,0.574468,0.30125,0.422915,0.414912,1
0,0.595745,0.293514,0.422915,0.414912,1
1,0.617021,0.285481,0.422915,0.414912,1
1,0.638298,0.281761,0.422915,0.414912,0
1,0.659574,0.286224,0.422915,0.414912,1
1,0.680851,0.290985,0.422915,0.414912,0
1,0.702128,0.316572,0.422915,0.414912,1
1,0.723404,0.373252,0.422915,0.414912,1
1,0.744681,0.45909,0.422915,0.414912,1
1,0.765957,0.477983,0.422915,0.414912,1
1,0.787234,0.453139,0.422915,0.414912,1
1,0.808511,0.413716,0.422915,0.414912,1
1,0.829787,0.383814,0.422915,0.414912,1
1,0.851064,0.363582,0.422915,0.414912,1
1,0.87234,0.347813,0.422915,0.414912,0
1,0.893617,0.318655,0.422915,0.414912,0
1,0.914894,0.28191,0.422915,0.414912,0
1,0.93617,0.308688,0.422915,0.414912,0
1,0.957447,0.319994,0.422915,0.414912,0
1,0.978723,0.337548,0.422915,0.414912,1
1,1,0.315234,0.422915,0.414912,1
1,0,0.298274,0.296737,0.500526,0
1,0.021277,0.253794,0.268255,0.500526,0
1,0.042553,0.231032,0.306577,0.500526,0
1,0.06383,0.18313,0.271621,0.500526,0
1,0.085106,0.148319,0.219834,0.500526,0
1,0.106383,0.119905,0.16753,0.500526,0
1,0.12766,0.098185,0.12869,0.500526,0
1,0.148936,0.083309,0.0826,0.500526,1
1,0.170213,0.071407,0.058001,0.500526,1
0,0.191489,0.07111,0.042465,0.500526,1
1,0.212766,0.079143,0.032626,0.500526,0
1,0.234043,0.088069,0.030554,0.500526,0
1,0.255319,0.078994,0.028742,0.500526,0
1,0.276596,0.116632,0.03884,0.500526,0
1,0.297872,0.136715,0.044019,0.500526,0
1,0.319149,0.189973,0.055671,0.500526,0
1,0.340426,0.24695,0.090109,0.500526,0
1,0.361702,0.298126,0.125583,0.500526,1
1,0.382979,0.344987,0.146038,0.500526,1
1,0.404255,0.364475,0.171155,0.500526,1
1,0.425532,0.358673,0.188503,0.500526,1
1,0.446809,0.350788,0.199896,0.500526,1
1,0.468085,0.349747,0.200414,0.500526,1
1,0.489362,0.344689,0.212843,0.500526,1
1,0.510638,0.340821,0.227343,0.500526,1
1,0.531915,0.330408,0.234593,0.500526,1
1,0.553191,0.316572,0.236147,0.500526,1
1,0.574468,0.30125,0.226049,0.500526,1
1,0.595745,0.293514,0.211031,0.500526,1
1,0.617021,0.285481,0.205852,0.500526,1
0,0.638298,0.281761,0.207405,0.500526,0
1,0.659574,0.286224,0.211548,0.500526,1
1,0.680851,0.290985,0.232781,0.500526,0
1,0.702128,0.316572,0.278871,0.500526,1
1,0.723404,0.373252,0.318488,0.500526,1
1,0.744681,0.45909,0.372864,0.500526,1
1,0.765957,0.477983,0.391248,0.500526,1
0,0.787234,0.453139,0.37623,0.500526,1
1,0.808511,0.413716,0.350078,0.500526,1
1,0.829787,0.383814,0.330399,0.500526,1
0,0.851064,0.363582,0.31305,0.500526,1
1,0.87234,0.347813,0.300363,0.500526,1
0,0.893617,0.318655,0.267996,0.500526,0
1,0.914894,0.28191,0.249094,0.500526,0
1,0.93617,0.308688,0.249871,0.500526,0
1,0.957447,0.319994,0.252201,0.500526,0
1,0.978723,0.337548,0.331176,0.500526,1
1,1,0.315234,0.328068,0.500526,1
1,0,0.294704,0.296737,0.500526,0
1,0.021277,0.250223,0.269032,0.500526,0
0,0.042553,0.23609,0.32289,0.500526,1
1,0.06383,0.201726,0.296737,0.500526,0
1,0.085106,0.164981,0.254272,0.500526,0
1,0.106383,0.135823,0.216209,0.500526,0
1,0.12766,0.117227,0.178405,0.500526,0
1,0.148936,0.104136,0.146038,0.500526,0
0,0.170213,0.107557,0.126618,0.500526,0
1,0.191489,0.116781,0.120145,0.500526,0
1,0.212766,0.146385,0.139306,0.500526,0
1,0.234043,0.189527,0.16986,0.500526,0
0,0.255319,0.288753,0.245469,0.500526,0
1,0.276596,0.375632,0.330917,0.500526,0
1,0.297872,0.383071,0.382185,0.500526,0
1,0.319149,0.442874,0.448472,0.500526,1
1,0.340426,0.470544,0.478509,0.500526,1
1,0.361702,0.479917,0.484464,0.500526,1
1,0.382979,0.523654,0.485759,0.500526,1
1,0.404255,0.55296,0.490161,0.500526,1
1,0.425532,0.54463,0.479026,0.500526,1
1,0.446809,0.535852,0.477732,0.500526,1
1,0.468085,0.531538,0.471776,0.500526,1
1,0.489362,0.537489,0.477214,0.500526,1
1,0.510638,0.526629,0.462714,0.500526,1
1,0.531915,0.516067,0.451838,0.500526,1
1,0.553191,0.516215,0.467892,0.500526,1
1,0.574468,0.511901,0.455463,0.500526,1
1,0.595745,0.501785,0.442776,0.500526,1
1,0.617021,0.491074,0.443294,0.500526,1
1,0.638298,0.483785,0.437338,0.500526,1
1,0.659574,0.494347,0.424909,0.500526,1
0,0.680851,0.51086,0.431901,0.500526,1
1,0.702128,0.538828,0.448731,0.500526,1
1,0.723404,0.573044,0.491196,0.500526,1
1,0.744681,0.618268,0.566805,0.500526,1
0,0.765957,0.593871,0.585707,0.500526,1
0,0.787234,0.555192,0.544795,0.500526,1
1,0.808511,0.506843,0.499482,0.500526,1
1,0.829787,0.467123,0.470999,0.500526,1
1,0.851064,0.445403,0.444847,0.500526,1
1,0.87234,0.427998,0.428017,0.500526,1
1,0.893617,0.382475,0.3884,0.500526,1
1,0.914894,0.357334,0.352667,0.500526,0
1,0.93617,0.414609,0.340497,0.500526,0
1,0.957447,0.438709,0.33247,0.500526,0
1,0.978723,0.452395,0.412222,0.500526,1
1,1,0.44332,0.409632,0.500526,1
1,0,0.433056,0.375712,0.500526,1
1,0.021277,0.406873,0.340497,0.500526,0
1,0.042553,0.37593,0.389953,0.500526,0
1,0.06383,0.324011,0.357846,0.500526,0
0,0.085106,0.265992,0.320818,0.500526,0
1,0.106383,0.218387,0.273175,0.500526,0
1,0.12766,0.183576,0.234852,0.500526,0
1,0.148936,0.159923,0.197048,0.500526,0
1,0.170213,0.149212,0.172708,0.500526,0
1,0.191489,0.147724,0.163387,0.500526,0
1,0.212766,0.17956,0.171414,0.500526,0
1,0.234043,0.218685,0.207147,0.500526,0
0,0.255319,0.307647,0.275764,0.500526,0
1,0.276596,0.399583,0.359917,0.500526,0
1,0.297872,0.407766,0.405748,0.500526,0
1,0.319149,0.456561,0.476696,0.500526,1
1,0.340426,0.475602,0.498446,0.500526,1
1,0.361702,0.480661,0.499482,0.500526,1
1,0.382979,0.523654,0.497152,0.500526,1
0,0.404255,0.542249,0.492232,0.500526,1
0,0.425532,0.53377,0.5,0.500526,1
1,0.446809,0.513835,0.498705,0.500526,1
1,0.468085,0.517852,0.496893,0.500526,1
1,0.489362,0.520678,0.498187,0.500526,1
1,0.510638,0.518744,0.503366,0.500526,1
1,0.531915,0.511604,0.520456,0.500526,1
1,0.553191,0.505207,0.524599,0.500526,1
1,0.574468,0.515918,0.538063,0.500526,1
1,0.595745,0.513538,0.538322,0.500526,1
1,0.617021,0.506992,0.531849,0.500526,1
1,0.638298,0.49881,0.518643,0.500526,1
1,0.659574,0.494793,0.532367,0.500526,1
1,0.680851,0.497769,0.559555,0.500526,1
1,0.702128,0.510414,0.579492,0.500526,1
1,0.723404,0.544927,0.624288,0.500526,1
1,0.744681,0.597441,0.652771,0.500526,1
1,0.765957,0.579441,0.634386,0.500526,1
0,0.787234,0.540167,0.581046,0.500526,1
1,0.808511,0.496132,0.523304,0.500526,1
1,0.829787,0.459982,0.496634,0.500526,0
1,0.851064,0.43975,0.47825,0.500526,1
1,0.87234,0.413419,0.432418,0.500526,0
1,0.893617,0.377715,0.396945,0.500526,0
1,0.914894,0.358375,0.378301,0.500526,0
1,0.93617,0.415799,0.326774,0.500526,0
1,0.957447,0.436924,0.368203,0.500526,0
0,0.978723,0.446593,0.419731,0.500526,0
1,1,0.438709,0.420249,0.500526,0
1,0,0.423237,0.383998,0.500526,0
1,0.021277,0.404641,0.354738,0.500526,0
1,0.042553,0.37355,0.400829,0.500526,0
1,0.06383,0.309878,0.372605,0.500526,0
1,0.085106,0.250818,0.321595,0.500526,0
1,0.106383,0.209164,0.268255,0.500526,0
1,0.12766,0.177626,0.2232,0.500526,0
1,0.148936,0.152038,0.196789,0.500526,0
1,0.170213,0.144302,0.176334,0.500526,0
1,0.191489,0.138947,0.165199,0.500526,0
1,0.212766,0.16632,0.181771,0.500526,0
1,0.234043,0.206189,0.212843,0.500526,0
1,0.255319,0.302291,0.285603,0.500526,0
1,0.276596,0.387682,0.368721,0.500526,0
1,0.297872,0.38798,0.409632,0.500526,0
0,0.319149,0.444511,0.477732,0.500526,0
1,0.340426,0.464445,0.512688,0.500526,0
0,0.361702,0.466528,0.508027,0.500526,0
1,0.382979,0.510711,0.509322,0.500526,0
0,0.404255,0.531985,0.503107,0.500526,0
1,0.425532,0.524398,0.511393,0.500526,0
1,0.446809,0.517703,0.507509,0.500526,0
1,0.468085,0.513835,0.508027,0.500526,1
1,0.489362,0.517852,0.511134,0.500526,0
1,0.510638,0.516364,0.509063,0.500526,0
0,0.531915,0.510711,0.511652,0.500526,0
1,0.553191,0.507438,0.541429,0.500526,0
1,0.574468,0.502529,0.548162,0.500526,1
1,0.595745,0.500298,0.543501,0.500526,1
1,0.617021,0.484677,0.533661,0.500526,1
1,0.638298,0.477983,0.511393,0.500526,1
1,0.659574,0.49033,0.508286,0.500526,1
1,0.680851,0.509521,0.505438,0.500526,1
1,0.702128,0.539869,0.515277,0.500526,1
1,0.723404,0.570812,0.560849,0.500526,1
1,0.744681,0.604731,0.641378,0.500526,1
0,0.765957,0.581672,0.648628,0.500526,1
1,0.787234,0.545076,0.618074,0.500526,1
1,0.808511,0.500744,0.571466,0.500526,1
1,0.829787,0.467123,0.542983,0.500526,1
1,0.851064,0.448378,0.508545,0.500526,1
1,0.87234,0.427254,0.477473,0.500526,1
1,0.893617,0.387533,0.436044,0.500526,0
1,0.914894,0.35064,0.403418,0.500526,0
1,0.93617,0.411782,0.390989,0.500526,0
1,0.957447,0.430973,0.373382,0.500526,0
0,0.978723,0.452246,0.458312,0.500526,1
1,1,0.450164,0.457535,0.500526,0
1,0,0.432758,0.426204,0.500526,0
0,0.021277,0.411038,0.396168,0.500526,0
1,0.042553,0.379649,0.437338,0.500526,0
1,0.06383,0.322523,0.413516,0.500526,0
1,0.085106,0.260488,0.370792,0.500526,0
1,0.106383,0.210057,0.319524,0.500526,0
1,0.12766,0.173758,0.282496,0.500526,0
1,0.148936,0.155906,0.24521,0.500526,0
1,0.170213,0.142963,0.226567,0.500526,0
1,0.191489,0.141625,0.211031,0.500526,0
1,0.212766,0.17227,0.2232,0.500526,0
1,0.234043,0.220768,0.252201,0.500526,0
1,0.255319,0.315531,0.326774,0.500526,0
0,0.276596,0.419518,0.409891,0.500526,0
1,0.297872,0.434395,0.459606,0.500526,0
1,0.319149,0.501488,0.538063,0.500526,1
1,0.340426,0.510711,0.580528,0.500526,1
1,0.361702,0.512348,0.574573,0.500526,1
1,0.382979,0.544481,0.592957,0.500526,1
1,0.404255,0.550134,0.585966,0.500526,1
1,0.425532,0.535704,0.572501,0.500526,1
1,0.446809,0.527224,0.564474,0.500526,1
0,0.468085,0.512943,0.555153,0.500526,1
1,0.489362,0.506099,0.54376,0.500526,1
1,0.510638,0.494198,0.524599,0.500526,1
0,0.531915,0.489586,0.513465,0.500526,1
1,0.553191,0.487652,0.556706,0.500526,1
1,0.574468,0.48438,0.56784,0.500526,1
1,0.595745,0.466528,0.570689,0.500526,1
1,0.617021,0.465784,0.57043,0.500526,1
1,0.638298,0.469206,0.566805,0.500526,1
1,0.659574,0.474561,0.56551,0.500526,1
1,0.680851,0.486611,0.575867,0.500526,1
0,0.702128,0.506843,0.568358,0.500526,1
1,0.723404,0.553853,0.622734,0.500526,1
1,0.744681,0.63493,0.66753,0.500526,1
1,0.765957,0.630913,0.661574,0.500526,1
1,0.787234,0.613359,0.627913,0.500526,1
1,0.808511,0.584796,0.586743,0.500526,1
1,0.829787,0.560845,0.555153,0.500526,1
1,0.851064,0.537489,0.520456,0.500526,1
1,0.87234,0.511455,0.497929,0.500526,1
1,0.893617,0.470396,0.45391,0.500526,1
1,0.914894,0.428146,0.426204,0.500526,1
1,0.93617,0.475602,0.414034,0.500526,0
1,0.957447,0.488694,0.403159,0.500526,0
1,0.978723,0.499851,0.480839,0.500526,0
1,1,0.491223,0.469705,0.500526,0
1,0,0.475602,0.440963,0.500526,0
1,0.021277,0.454775,0.40782,0.500526,0
1,0.042553,0.41803,0.461678,0.500526,0
1,0.06383,0.367004,0.439927,0.500526,0
1,0.085106,0.305861,0.390471,0.500526,0
1,0.106383,0.261232,0.344381,0.500526,0
1,0.12766,0.218834,0.292853,0.500526,0
1,0.148936,0.193097,0.266701,0.500526,0
1,0.170213,0.172419,0.241326,0.500526,0
0,0.191489,0.178518,0.220352,0.500526,0
1,0.212766,0.202916,0.242879,0.500526,0
1,0.234043,0.243975,0.268773,0.500526,0
1,0.255319,0.343053,0.341533,0.500526,0
0,0.276596,0.449569,0.422838,0.500526,0
1,0.297872,0.469354,0.468151,0.500526,0
1,0.319149,0.533175,0.548162,0.500526,1
1,0.340426,0.555936,0.5826,0.500526,1
1,0.361702,0.560399,0.575608,0.500526,1
1,0.382979,0.594317,0.585707,0.500526,1
1,0.404255,0.610533,0.564733,0.500526,1
1,0.425532,0.59283,0.517349,0.500526,1
1,0.446809,0.569771,0.560073,0.500526,1
1,0.468085,0.552663,0.55593,0.500526,0
1,0.489362,0.535852,0.55334,0.500526,0
1,0.510638,0.53258,0.547644,0.500526,0
1,0.531915,0.523207,0.540394,0.500526,1
0,0.553191,0.517852,0.55334,0.500526,0
1,0.574468,0.510414,0.550751,0.500526,0
1,0.595745,0.503422,0.53651,0.500526,0
1,0.617021,0.48914,0.527706,0.500526,1
1,0.638298,0.479768,0.513723,0.500526,0
1,0.659574,0.498661,0.494045,0.500526,0
1,0.680851,0.509967,0.478509,0.500526,0
1,0.702128,0.552365,0.494562,0.500526,0
0,0.723404,0.599821,0.547903,0.500526,1
1,0.744681,0.670931,0.621958,0.500526,1
1,0.765957,0.67346,0.622734,0.500526,1
1,0.787234,0.648319,0.595546,0.500526,1
1,0.808511,0.606516,0.548162,0.500526,1
0,0.829787,0.58435,0.526929,0.500526,1
1,0.851064,0.556828,0.496116,0.500526,1
1,0.87234,0.524546,0.476955,0.500526,1
1,0.893617,0.48795,0.439927,0.500526,1
1,0.914894,0.456263,0.404454,0.500526,0
1,0.93617,0.506397,0.397462,0.500526,1
1,0.957447,0.527968,0.394614,0.500526,0
